date,inflow_cumecs,upstream_outflow,rainfall_mm,temperature_c,reservoir_level,inflow_lag1,inflow_lag3,inflow_lag7,upstream_lag1,upstream_lag3,rain_3day,rain_5day,inflow_ma3,inflow_ma7,month,dayofyear
2018-09-09,187.37279644957096,164.9563649817792,3.4671258106933687,29.224502464831925,496.1984286704896,47.8431546039218,187.9821654176529,156.4229592419946,53.41804402097773,220.80335006167743,31.631837215409508,48.206621845534585,108.60667743849895,147.0039166172277,9,252
2018-09-10,95.32485206338316,106.95902943787716,4.424642461646302,33.02937301430484,494.9028456771126,187.37279644957096,90.60408126200386,150.1218408061366,164.9563649817792,102.40199535589558,21.42530157777819,40.2334954697847,110.18026770562538,139.17577536826292,9,253
2018-09-11,141.00938392429265,160.7581844081586,0.7520359770587137,30.868824067636023,495.3070715560435,95.32485206338316,47.8431546039218,167.47752678985398,106.95902943787716,53.41804402097773,8.643804249398391,36.80851565411452,141.23567747908234,135.39461210175415,9,254
2018-09-12,103.19547895762562,94.491986068002,4.92555310566053,32.18658977303209,495.4649049261813,141.00938392429265,187.37279644957096,197.6258509914537,160.7581844081586,164.9563649817792,10.102231544365551,27.102890660497422,113.17657164843388,121.90455895406443,9,255
2018-09-13,77.9207824967992,92.0169661760216,5.404030516645174,25.356885918746187,495.737333310357,103.19547895762562,95.32485206338316,187.9821654176529,94.491986068002,106.95902943787716,11.081619599364425,18.973387871704087,107.37521512623924,106.18150425108531,9,256
2018-09-14,171.65850912819153,140.7503746608708,11.019875927663191,29.029963743807038,495.0918532168509,77.9207824967992,141.00938392429265,90.60408126200386,92.0169661760216,160.7581844081586,21.349459549968902,26.526137988673913,117.59159019420554,117.76070823196928,9,257
2018-09-15,180.36620641210587,155.108390455388,14.020140156414282,32.84491848027731,494.8150483826446,171.65850912819153,103.19547895762562,47.8431546039218,140.7503746608708,94.491986068002,30.444046600722654,36.121635683441895,143.3151660123656,136.69257277599556,9,258
2018-09-16,126.93958397093122,128.8477975826966,8.588822696872219,32.68881284975069,495.2925368243469,180.36620641210587,77.9207824967992,187.37279644957096,155.108390455388,92.0169661760216,33.6288387809497,43.9584224032554,159.65476650374293,128.05925670761846,9,259
2018-09-17,46.35830831420361,47.763752611876974,10.415971320419924,28.49521602386049,495.6806475749269,126.93958397093122,171.65850912819153,95.32485206338316,128.8477975826966,140.7503746608708,33.024934173706434,49.44884061801479,117.88803289908032,121.06403617202139,9,260
2018-09-18,128.15022206990068,135.59062823329083,4.421884512002005,31.03190411950592,495.02510847916136,46.35830831420361,180.36620641210587,141.00938392429265,47.763752611876974,155.108390455388,23.426678529294154,48.46669461337162,100.4827047850119,119.22701304996538,9,261
2018-09-19,165.67216021610187,133.66225309715338,1.7267690859192624,32.71637086843625,494.779414638226,128.15022206990068,126.93958397093122,103.19547895762562,135.59062823329083,128.8477975826966,16.5646249183412,39.173587771627695,113.39356353340213,128.1522532297477,9,262
2018-09-20,90.84353724903484,107.57207574447628,6.277406689529893,27.71624071612456,495.1416303685407,165.67216021610187,46.35830831420361,77.9207824967992,133.66225309715338,47.763752611876974,12.426060287451167,31.430854304743303,128.22197317834588,129.99836105149566,9,263
2018-09-21,157.33439679116623,128.67361370269106,10.894894695360833,30.88536630211924,494.4319297487391,90.84353724903484,128.15022206990068,171.65850912819153,107.57207574447628,135.59062823329083,18.899070470809995,33.73692630323192,137.95003141876774,127.95205928906348,9,264
2018-09-22,149.38760603308015,128.05875787917086,0.2127622480922029,30.55078398058364,494.97917390815854,157.33439679116623,165.67216021610187,180.36620641210587,128.67361370269106,133.66225309715338,17.385063632982938,23.533717230904195,132.52184669109383,123.52654494920264,9,265
2018-09-23,173.17165998404354,139.50809489277995,5.598761511403149,27.34377450676423,495.5245808535113,149.38760603308015,90.84353724903484,126.93958397093122,128.05875787917086,107.57207574447628,16.70641845485619,24.71059423030534,159.96455426943007,130.13112723679015,9,266
2018-09-24,154.78321473656612,158.9226400315702,0.8823200880005027,30.71724002266472,495.39150662832174,173.17165998404354,157.33439679116623,46.35830831420361,139.50809489277995,128.67361370269106,6.693843847495861,23.86614523238658,159.11416025123,145.6203995828419,9,267
2018-09-25,111.07724236473776,130.2832477373537,2.6600612193818023,28.68865233686824,494.97368718678143,154.78321473656612,149.38760603308015,128.15022206990068,158.9226400315702,128.05875787917086,9.141142818785461,20.24879976223849,146.3440390284492,143.18140248210437,9,268
2018-09-26,197.86286006657969,210.99677242682935,5.766724383200884,30.06362378039396,495.6861003932031,111.07724236473776,173.17165998404354,165.67216021610187,130.2832477373537,139.50809489277995,9.309105690583197,15.12062945007854,154.57443905596125,147.78007388931547,9,269
2018-09-27,143.6588170789212,162.1998531763522,14.171784784144384,28.077450469225877,495.7789276872907,197.86286006657969,154.78321473656612,90.84353724903484,210.99677242682935,158.9226400315702,22.598570386727076,29.07965198613072,150.86630650341294,155.32511386501352,9,270
2018-09-28,148.90781841960273,119.9173247488838,5.18543352267365,31.42872092744436,495.27469688803967,143.6588170789212,111.07724236473776,157.33439679116623,162.1998531763522,130.2832477373537,25.123942690018925,28.666323997401225,163.47649852170127,154.1213169547902,9,271
2018-09-29,112.66928163707216,114.56281503606333,8.201858554964224,30.46989353357584,494.4175158198332,148.90781841960273,197.86286006657969,149.38760603308015,119.9173247488838,210.99677242682935,27.559076861782266,35.98586246436494,135.07863904519877,148.87584204107475,9,272
2018-09-30,132.26870995233958,130.12928883247625,6.232772810754414,28.40281942497885,494.2497002503166,112.66928163707216,143.6588170789212,173.17165998404354,114.56281503606333,162.1998531763522,19.620064888392292,39.55857405573755,131.28193666967158,143.03256346511702,9,273
2018-10-01,114.60789143892396,114.56057874424305,2.803170588340666,29.854812068950284,495.5535810673979,132.26870995233958,148.90781841960273,154.78321473656612,130.12928883247625,119.9173247488838,17.23780195405931,36.59502026087734,119.84862767611196,137.29323156545385,10,274
2018-10-02,143.08215760306308,118.59869342850988,7.14394982620625,28.461410949805497,495.0980761688869,114.60789143892396,112.66928163707216,111.07724236473776,114.56057874424305,114.56281503606333,16.179893225301335,29.567185302939205,129.98625299810894,141.86536231378605,10,275
2018-10-03,218.46833920569367,234.5856540151393,1.681288043405659,30.310348141656537,495.65588660380496,143.08215760306308,132.26870995233958,197.86286006657969,118.59869342850988,130.12928883247625,11.628408457952581,26.06303982367121,158.71946274922698,144.80900219080235,10,276
2018-10-04,95.12395428274574,95.24648972105943,5.128992357135889,32.076025085651,494.4691512594771,218.46833920569367,114.60789143892396,143.6588170789212,234.5856540151393,114.56057874424305,13.954230226747804,22.990173625842875,152.2248170305009,137.87545036277726,10,277
2018-10-05,85.45754408493036,94.5211318953654,12.241250995958204,30.007801054703723,494.9445883012439,95.12395428274574,143.08215760306308,148.90781841960273,95.24648972105943,118.59869342850988,19.051531396499758,28.998651811046667,133.01661252445666,128.8111254578241,10,278
2018-10-06,208.84681309974437,207.61801142017288,5.887063108603552,26.476708836632053,495.4266539762085,85.45754408493036,218.46833920569367,112.66928163707216,94.5211318953654,234.5856540151393,23.257306461697652,32.08254433130955,129.80943715580688,142.55077280963437,10,279
2018-10-07,141.62705291392535,121.76423469042416,6.234750390056842,28.48259152563275,494.7304536409618,208.84681309974437,95.12395428274574,132.26870995233958,207.61801142017288,95.24648972105943,24.363064494618605,31.173344895160145,145.31047003286676,143.88767894700376,10,280
2018-10-08,123.23709045360334,130.54539271762906,3.920752346411374,28.39286014926113,495.437146920201,141.62705291392535,85.45754408493036,114.60789143892396,121.76423469042416,94.5211318953654,16.042565845071774,33.41280919816586,157.90365215575775,145.12042166338657,10,281
2018-10-09,191.59618749584305,166.48837789892556,1.1728244339708995,33.31829593186529,494.9924560865622,123.23709045360334,208.84681309974437,143.08215760306308,130.54539271762906,207.61801142017288,11.328327170439122,29.456641275000873,152.15344362112398,152.0509973623551,10,282
2018-10-10,125.77537841052543,144.5106052601151,4.287952424130905,31.224167207402047,495.0645949027879,191.59618749584305,141.62705291392535,218.46833920569367,166.48837789892556,121.76423469042416,9.381529204513186,21.503342703173573,146.86955211999066,138.80914582018823,10,283
2018-10-11,223.04038854187743,233.1321845068373,9.339601488037932,34.3230819407845,494.5931842924135,125.77537841052543,123.23709045360334,95.12395428274574,144.5106052601151,130.54539271762906,14.800378346139743,24.955881082607952,180.13731814941536,157.08292214292132,10,284
2018-10-12,177.11703485357077,152.8310221720861,6.820498094605655,31.254360498567863,495.181918998536,223.04038854187743,191.59618749584305,85.45754408493036,233.1321845068373,166.48837789892556,20.4480520067745,25.541628787156764,175.31093393532458,170.17713510986997,10,285
2018-10-13,130.4835436741719,154.61454692040422,1.7788980366093765,30.02945528917405,495.9746634897528,177.11703485357077,125.77537841052543,208.84681309974437,152.8310221720861,144.5106052601151,17.938997619252973,23.399774477354768,176.8803223565401,158.98238233478816,10,286
2018-10-14,236.29232853062013,238.0281757690388,0.829896156745106,29.834465457590227,495.2703904846093,130.4835436741719,223.04038854187743,141.62705291392535,154.61454692040422,233.1321845068373,9.429292287960145,23.056846200128973,181.297635686121,172.50599313717314,10,287
2018-10-15,125.77140307986646,104.28453869359244,2.7747453990064868,32.36712967729252,494.8175720907095,236.29232853062013,177.11703485357077,123.23709045360334,238.0281757690388,152.8310221720861,5.383539592360976,21.543639175004557,164.1824250948862,172.8680377980679,10,288
2018-10-16,179.68381488037227,188.79974292743503,4.322306297221984,30.638353654737404,495.712998714568,125.77140307986646,130.4835436741719,191.59618749584305,104.28453869359244,154.61454692040422,7.9269478529735835,16.526343984188607,180.58251549695305,171.16627028157205,10,289
2018-10-17,161.97170321625967,145.98178586155183,4.567879944754878,31.26173631869799,494.8721079245229,179.68381488037227,236.29232853062013,125.77537841052543,188.79974292743503,238.0281757690388,11.664931640983356,14.273725834337831,155.80897372549953,176.33717382524836,10,290
2018-10-18,202.06965157595192,226.61654357864975,4.614889976582102,29.796902943950723,495.8885599559359,161.97170321625967,125.77140307986646,223.04038854187743,145.98178586155183,104.28453869359244,13.505076218558973,17.109717774310557,181.24172322419466,173.34135425868757,10,291
2018-10-19,212.4604478690741,239.4702959060944,5.146857232023253,31.004035964322902,494.7149378849031,202.06965157595192,179.68381488037227,177.11703485357077,226.61654357864975,188.79974292743503,14.32962715336024,21.426678849588704,192.16726755376195,178.39041326090233,10,292
2018-10-20,151.28016596263066,180.2622601550532,6.98389968914802,29.25945725965501,495.3602211846236,212.4604478690741,161.97170321625967,130.4835436741719,239.4702959060944,145.98178586155183,16.74564689775338,25.635833139730238,188.60342180255228,181.36135930211074,10,293
2018-10-21,119.86328518615268,119.95292043829444,3.708812877131649,27.21337382287335,495.889284754963,151.28016596263066,202.06965157595192,236.29232853062013,180.2622601550532,226.61654357864975,15.839569798302929,25.022339719639902,161.20129967261923,164.72863882432966,10,294
2018-10-22,168.39888571756467,165.36480121232813,2.2693738321273558,28.469992774110104,494.9610515137496,119.86328518615268,212.4604478690741,125.77140307986646,119.95292043829444,239.4702959060944,12.962086398407031,22.72383360701238,146.51411228878274,170.81827920114372,10,295
2018-10-23,122.89138520991575,135.35137251801177,7.566024453848411,33.26697333764572,495.3714514909016,168.39888571756467,151.28016596263066,179.68381488037227,165.36480121232813,180.2622601550532,13.544211163107423,25.67496808427869,137.05118537121112,162.70507496250707,10,296
2018-10-24,230.5354899010649,196.6440669837726,9.494235940837566,27.249718613259606,495.8328913299269,122.89138520991575,119.86328518615268,161.97170321625967,135.35137251801177,119.95292043829444,19.32963422681334,30.022346793093,173.94192027618183,172.49990163176497,10,297
2018-10-25,155.4614132433095,158.37883407423553,3.242516869458909,32.62707127947506,494.5009258933766,230.5354899010649,168.39888571756467,202.06965157595192,196.6440669837726,165.36480121232813,20.302777264144893,26.280963973403892,169.6294294514301,165.8415818699589,10,298
2018-10-26,135.38713794751564,137.89167003497846,17.924515102740806,29.77424516426365,495.808407090871,155.4614132433095,122.89138520991575,212.4604478690741,158.37883407423553,135.35137251801177,30.66126791303729,40.49666619901305,173.79468036396338,154.83110902402197,10,299
2018-10-27,157.38721223459635,131.5425399352973,13.671576365875309,29.3500589930522,495.43835274402176,135.38713794751564,230.5354899010649,151.28016596263066,137.89167003497846,196.6440669837726,34.83860833807503,51.898868732761,149.4119211418072,155.70354420573133,10,300
2018-10-28,96.11494841881212,92.96176626240224,1.9041444606597309,30.07172825534656,496.08751457561056,157.38721223459635,155.4614132433095,119.86328518615268,131.5425399352973,158.37883407423553,33.50023592927585,46.23698873957232,129.6297662003081,152.31092466753984,10,301
2018-10-29,111.13543845957396,126.84042285552124,0.9030663382054224,27.30175805991186,495.2182723838945,96.11494841881212,135.38713794751564,168.39888571756467,92.96176626240224,137.89167003497846,16.47878716474047,37.645819136940176,121.54586637099419,144.1304322021126,10,302
2018-10-30,198.01655631777703,226.2262818167714,4.471166606931178,31.616568387394107,495.0344167398438,111.13543845957396,157.38721223459635,122.89138520991575,126.84042285552124,131.5425399352973,7.278377405796339,38.87446887441244,135.08898106538777,154.86259950323566,10,303
2018-10-31,123.72422884114415,103.8906244985887,6.264668882675641,30.88928529003267,495.41307387943766,198.01655631777703,96.11494841881212,230.5354899010649,226.2262818167714,92.96176626240224,11.63890182781225,27.21462265434728,144.29207453949843,139.60384792324697,10,304
2018-11-01,108.1235606927224,90.42247450293092,17.75285065211841,32.45208651794528,495.44717670408113,123.72422884114415,111.13543845957396,155.4614132433095,103.8906244985887,126.84042285552124,28.48868614172524,31.29589694059038,143.28811528388124,132.8412975588774,11,305
2018-11-02,171.46611010109143,155.19023671394217,17.36418633603154,29.295689658052822,495.6338845713829,108.1235606927224,198.01655631777703,135.38713794751564,90.42247450293092,226.2262818167714,41.3817058708256,46.755938815962196,134.43796654498604,137.99543643795963,11,306
2018-11-03,197.4281661865199,227.0239167781109,8.21570491666511,31.821148252977355,495.57405065808456,171.46611010109143,123.72422884114415,157.38721223459635,155.19023671394217,103.8906244985887,43.332741904815066,54.06857739442188,159.00594566011128,143.71557271680584,11,307
2018-11-04,178.75813242660269,152.22346009036212,3.771202910642388,29.746612519759136,495.0045812812973,197.4281661865199,108.1235606927224,96.11494841881212,227.0239167781109,90.42247450293092,29.351094163339045,53.36861369813309,182.55080290473805,155.52174186077596,11,308
2018-11-05,189.84190743223263,206.54775248814735,11.34594672226333,30.87035044186423,495.8172572285778,178.75813242660269,171.46611010109143,111.13543845957396,152.22346009036212,155.19023671394217,23.332854549570836,58.44989153772078,188.67606868178515,166.7655231425843,11,309
2018-11-06,119.72819645722156,100.62750803767894,5.6268013946350495,25.12678472670539,495.99668436285646,189.84190743223263,197.4281661865199,198.01655631777703,206.54775248814735,227.0239167781109,20.743951027540774,46.323842280237415,162.77607877201902,155.58147173393354,11,310
2018-11-07,93.12757333032624,97.7145851321821,1.5304312904779636,28.70001802363659,495.8766070190951,119.72819645722156,178.75813242660269,123.72422884114415,100.62750803767894,152.22346009036212,18.50317940737635,30.490087234683838,134.2325590732602,151.21052094667382,11,311
2018-11-08,210.05334607821948,197.9599279061798,1.5898271654123692,29.01469040100377,496.1197712438779,93.12757333032624,189.84190743223263,108.1235606927224,97.7145851321821,206.54775248814735,8.747059850525389,23.864209483431097,140.96970528858915,165.7719188588877,11,312
2018-11-09,137.09280644631457,152.93601684812148,3.791881666356991,29.957136056194862,496.0913376236948,210.05334607821948,119.72819645722156,171.46611010109143,197.9599279061798,100.62750803767894,6.912140122247331,23.884888239145702,146.75790861828685,160.86144690820532,11,313
2018-11-10,139.9666793417981,125.05689391983071,10.094317590983549,30.002927245527992,495.5580464289123,137.09280644631457,93.12757333032624,197.4281661865199,152.93601684812148,97.7145851321821,15.476026422752916,22.633259107865918,162.37094395544412,152.65266307324504,11,314
2018-11-11,203.1277656739623,214.43806830664656,2.0609992700120534,31.313346477157985,496.045139385853,139.9666793417981,210.05334607821948,178.75813242660269,125.05689391983071,197.9599279061798,15.947198527352601,19.067456983242923,160.06241715402507,156.13403925143925,11,315
2018-11-12,172.2492003760264,154.03781155013766,3.7851263147246983,31.149052868877703,496.26681209578993,203.1277656739623,137.09280644631457,189.84190743223263,214.43806830664656,152.93601684812148,15.940443175720308,21.322152007489656,171.78121513059568,153.62079538626696,11,316
2018-11-13,168.2355108832643,182.61360963719875,13.592767392201678,29.666843821466408,496.1832740170581,172.2492003760264,139.9666793417981,119.72819645722156,154.03781155013766,125.05689391983071,19.438892976938437,33.32509223427897,181.20415897775106,160.55041173284448,11,317
2018-11-14,236.60009379604332,271.9649970066811,6.811983735439655,25.92357750815335,495.739018021708,168.2355108832643,203.1277656739623,93.12757333032624,182.61360963719875,214.43806830664656,24.189877442366036,36.34519430336163,192.36160168511142,181.04648608508978,11,318
2018-11-15,124.25927078479428,105.7099362653119,7.396652862582298,28.0368524626832,496.8844555422029,236.60009379604332,172.2492003760264,210.05334607821948,271.9649970066811,154.03781155013766,27.80140399022364,33.64752957496038,176.36495848803406,168.79018961460048,11,319
2018-11-16,187.1136051232495,214.5516214895474,10.345092948176468,26.40699447766396,496.066491404386,124.25927078479428,168.2355108832643,137.09280644631457,105.7099362653119,182.61360963719875,24.553729546198426,41.93162325312479,182.6576565680291,175.93601799701975,11,320
2018-11-17,152.28052499588338,157.9804005434165,3.848779741032192,26.506445030648507,496.0196675345717,187.1136051232495,236.60009379604332,139.9666793417981,214.5516214895474,271.9649970066811,21.590525551790964,41.99527667943229,154.55113363464247,177.69513880474622,11,321
2018-11-18,160.74369115453027,136.7678367181961,14.209911923005746,27.01708506688756,496.5950971979551,152.28052499588338,124.25927078479428,203.1277656739623,157.9804005434165,105.7099362653119,28.403784612214416,42.612421210236356,166.71260709122112,171.64027101625592,11,322
2018-11-19,211.13873705650127,205.01924859697817,8.389485459223618,31.97947324556136,496.5157033097868,160.74369115453027,187.1136051232495,172.2492003760264,136.7678367181961,214.5516214895474,26.448177123261566,44.189922934020316,174.72098440230505,177.1959191134666,11,323
2018-11-20,170.31343025158495,147.20941155115744,4.68474513831086,26.82053422726777,496.9468129119352,211.13873705650127,152.28052499588338,168.2355108832643,205.01924859697817,157.9804005434165,27.284142520540232,41.47801520974888,180.73195282087224,177.49276473751243,11,324
2018-11-21,171.5318431619853,185.2782602223434,12.456327965010637,27.85925733145852,497.1205030231378,170.31343025158495,160.74369115453027,236.60009379604332,147.20941155115744,136.7678367181961,25.530558562545124,43.58925022658305,184.32800349002392,168.19730036121842,11,325
2018-11-22,192.90029349239208,212.87458913441225,8.13184079026814,28.514556490211,497.1258282080306,171.5318431619853,211.13873705650127,124.25927078479428,185.2782602223434,205.01924859697817,25.272913893589646,47.872311275818994,178.2485223019875,178.00316074801808,11,326
2018-11-23,135.40189081828458,114.05153220940046,5.054840716218931,31.403422294256163,496.9039859422666,192.90029349239208,170.31343025158495,187.1136051232495,212.87458913441225,147.20941155115744,25.643009471497717,38.71724006903219,166.6113424908874,170.615772990166,11,327
2018-11-24,116.43161330643974,116.71756248832028,7.553260493538589,26.23655598882669,497.19403119532006,135.40189081828458,171.5318431619853,152.28052499588338,114.05153220940046,185.2782602223434,20.739942000025668,37.88101510334715,148.24459920570555,165.49449989167402,11,328
2018-11-25,108.20763223915866,121.82556518142952,2.4625943150266,30.531687795795825,496.4176161350964,116.43161330643974,192.90029349239208,160.74369115453027,116.71756248832028,212.87458913441225,15.07069552478413,35.65886428006289,120.0137121212944,157.9893486180495,11,329
2018-11-26,71.34573642495992,83.79308578528241,11.373410945882393,28.642085594572556,497.549150535339,108.20763223915866,135.40189081828458,211.13873705650127,121.82556518142952,114.05153220940046,21.389265754447592,34.57594726093465,98.66166065685286,138.01891995640077,11,330
2018-11-27,232.2482851976129,233.50408574573527,17.555487421688923,24.599144549298085,497.0201141706556,71.34573642495992,116.43161330643974,170.31343025158495,83.79308578528241,116.71756248832028,31.391492682597928,43.999593892355435,137.26721795391055,146.86675637726188,11,331
2018-11-28,105.87166537113268,124.94038988543682,1.1166879965145655,29.71558305478723,498.041495132835,232.2482851976129,108.20763223915866,171.5318431619853,233.50408574573527,121.82556518142952,30.045586364085892,40.061441172651065,136.48856233123524,137.48673097856866,11,332
2018-11-29,141.14985505656912,143.16485225936384,3.211334639586493,29.51376618458347,497.7757268499032,105.87166537113268,71.34573642495992,192.90029349239208,124.94038988543682,83.79308578528241,21.88351005778999,35.71951531869897,159.75660187510496,130.09381120202252,11,333
2018-11-30,138.92746800444317,133.04752933402827,2.987293439714416,27.53695880142937,497.31997107048073,141.14985505656912,232.2482851976129,135.40189081828458,143.16485225936384,233.50408574573527,7.315316075815486,36.24421444338679,128.64966281071506,130.59746508575947,11,334
2018-12-01,162.29626791236404,184.9010952081817,8.76183296622736,33.345762461066506,497.4812979220788,138.92746800444317,105.87166537113268,116.43161330643974,133.04752933402827,124.94038988543682,14.96046104552828,33.63263646373176,147.4578636577922,137.14955860089148,12,335
2018-12-02,182.62948850157187,182.1168629016892,6.02723742153071,26.83140179335573,498.02095474706925,162.29626791236404,141.14985505656912,108.20763223915866,184.9010952081817,143.16485225936384,17.776363827472498,22.10438646357354,161.28440813945977,147.7812523526648,12,336
2018-12-03,184.4189395343898,182.34625585228207,3.632910277513079,28.89233179110078,496.71860498317454,182.62948850157187,138.92746800444317,71.34573642495992,182.1168629016892,133.04752933402827,18.42198066527116,24.620608744572056,176.4482319827753,163.93456708258336,12,337
2018-12-04,126.67690245724246,126.1860289236086,4.099846731860862,27.08622387975045,497.6345863035624,184.4189395343898,162.29626791236404,232.2482851976129,182.34625585228207,184.9010952081817,13.759994430904662,25.509120836846424,164.57511016440145,148.85294097681617,12,338
2018-12-05,143.31513144854355,163.19494669948196,3.36194443553052,28.103995277030933,498.4559553994538,126.67690245724246,182.62948850157187,105.87166537113268,126.1860289236086,182.1168629016892,11.094701444904471,25.88377183266253,151.47032448005868,154.20200755930344,12,339
2018-12-06,161.30319801953198,182.72049091145865,8.00925680215531,30.042479220054723,498.1906931049836,143.31513144854355,184.4189395343898,141.14985505656912,163.19494669948196,182.34625585228207,15.471047969546703,25.13119566859048,143.7650773084394,157.0810565540124,12,340
2018-12-07,140.0523549526581,134.64745404681864,5.954277167206919,24.8698518537069,497.5956674640437,161.30319801953198,126.67690245724246,138.92746800444317,182.72049091145865,126.1860289236086,17.32547840489276,25.058235414266687,148.22356147357797,157.2417546894717,12,341
2018-12-08,214.2938230407997,200.00469890888684,3.942099656777376,29.451001636490844,498.1351566946093,140.0523549526581,143.31513144854355,162.29626791236404,134.64745404681864,163.19494669948196,17.905633626139615,25.367424793530983,171.88312533766336,164.66997685067676,12,342
2018-12-09,169.63899806553005,169.09126929976557,3.4130668820931223,25.621050520849817,497.6978926298205,214.2938230407997,161.30319801953198,182.62948850157187,200.00469890888684,182.72049091145865,13.309443706077428,24.68064494376324,174.66172535299606,162.81419250267078,12,343
2018-12-10,179.3951114419927,184.6171244396736,12.60287309401788,29.411098304880564,498.0317519945169,169.63899806553005,140.0523549526581,184.4189395343898,169.09126929976557,134.64745404681864,19.95803963288839,33.921573602250604,187.77597751610756,162.09650277518548,12,344
2018-12-11,176.5152507466965,158.04026159586485,11.177751312525126,27.159541895520377,498.3821847934022,179.3951114419927,214.2938230407997,126.67690245724246,184.6171244396736,200.00469890888684,27.19369128863614,37.09006811262042,175.1831200847398,169.21626681653606,12,345
2018-12-12,196.938954299413,220.0954370973665,8.07510938399913,26.0481257411254,498.533409215156,176.5152507466965,169.63899806553005,143.31513144854355,158.04026159586485,169.09126929976557,31.855733790542146,39.21090032941263,184.28310549603415,176.87681293808888,12,346
2018-12-13,157.24086234814828,156.39067771902998,10.381801002519262,29.35908899266469,498.70257049830303,196.938954299413,179.3951114419927,161.30319801953198,220.0954370973665,184.6171244396736,29.63466169904353,45.65060167515452,176.898355798086,176.29647927074834,12,347
2018-12-14,98.12672208176612,91.61289554239552,1.5460376185740472,25.422227243093943,498.98611218324106,157.24086234814828,176.5152507466965,140.0523549526581,156.39067771902998,158.04026159586485,20.00294800509245,43.78357241163544,150.7688462431092,170.3071031463352,12,348
2018-12-15,165.98751807010566,139.88239505603536,2.0432179725611435,29.66704771628385,498.0973472254525,98.12672208176612,196.938954299413,214.2938230407997,91.61289554239552,220.0954370973665,13.971056593654463,33.223917290178704,140.45170083334008,163.40620243623604,12,349
2018-12-16,123.94572424832684,110.9981139544346,1.837787304598784,27.57903265381001,498.6671084288984,165.98751807010566,157.24086234814828,169.63899806553005,139.88239505603536,156.39067771902998,5.427042895733985,23.883953282252364,129.35332146673292,156.8785918909213,12,350
2018-12-17,128.85533273000974,152.0122426803881,5.1746114308424325,30.28203767172592,498.4004208493735,123.94572424832684,98.12672208176612,179.3951114419927,110.9981139544346,91.61289554239552,9.05561670800237,20.983455329095666,139.59619168281415,149.65862350349516,12,351
2018-12-18,173.45456075020374,159.93202146508528,10.616777149274428,27.4749904602008,498.6644495911892,128.85533273000974,165.98751807010566,176.5152507466965,152.0122426803881,139.88239505603536,17.629175884715657,21.21843147585083,142.08520590951352,149.22138207542477,12,352
2018-12-19,199.53132285734543,173.1021452395387,3.675726738977248,30.535137005879207,498.6059976625197,173.45456075020374,123.94572424832684,196.938954299413,159.93202146508528,110.9981139544346,19.46711531909412,23.34812059625403,167.28040544585306,149.59172044084366,12,353
2018-12-20,150.85086306944245,148.47784574106004,11.62349376363646,23.45725799565377,499.1916379536298,199.53132285734543,128.85533273000974,157.24086234814828,173.1021452395387,152.0122426803881,25.915997651888148,32.92839638732935,174.61224889233063,148.67886340102856,12,354
2018-12-21,162.35332050395854,149.82534233140836,3.205453747507438,30.82359136762738,499.4974864971359,150.85086306944245,173.45456075020374,98.12672208176612,148.47784574106004,159.93202146508528,18.50467425012116,34.296062830238,170.91183547691557,157.85409174705606,12,355
2018-12-22,218.08859778540952,177.53801086466004,4.640471932431239,28.658874458719023,499.6037601757414,162.35332050395854,199.53132285734543,165.98751807010566,149.82534233140836,173.1021452395387,19.46941944357515,33.76192333182681,177.09759378627027,165.29710313495661,12,356
2018-12-23,159.63012717954274,148.33758659634393,3.641294526857151,28.929386302096084,498.8038092817855,218.08859778540952,150.85086306944245,123.94572424832684,177.53801086466004,148.47784574106004,11.48722020679584,26.786440709409533,180.02401515630368,170.3948749822732,12,357
2018-12-24,254.0673245672158,258.54994859707267,4.365895822903395,24.52553841445586,499.2817065414585,159.63012717954274,162.35332050395854,128.85533273000974,148.33758659634393,149.82534233140836,12.647662282191796,27.476609793335683,210.59534984405607,188.28230238758832,12,358
2018-12-25,172.62038582526176,176.19102966927224,4.748293777537551,30.52598208774267,498.9632102632111,254.0673245672158,218.08859778540952,173.45456075020374,258.54994859707267,177.53801086466004,12.755484127298107,20.60140980723677,195.4392791906735,188.16313454116803,12,359
2018-12-26,79.56948963376729,75.0040762599785,0.8718836657467441,26.098528777053737,499.0353977418888,172.62038582526176,159.63012717954274,199.53132285734543,176.19102966927224,148.33758659634393,9.9860732661877,18.267839725476076,168.75240000874837,171.0257297949426,12,360
2018-12-27,180.1336648441813,176.33664578681885,6.675639570474608,25.381063850740563,499.32286193556905,79.56948963376729,254.0673245672158,150.85086306944245,75.0040762599785,258.54994859707267,12.295817013758914,20.30300736351945,144.10784676773687,175.20898719133382,12,361
2018-12-28,165.24633539531112,196.0163874149708,4.66241325112785,22.60883620496338,499.8106610965233,180.1336648441813,172.62038582526176,162.35332050395854,176.33664578681885,176.19102966927224,12.209936487349214,21.324126087790145,141.64982995775333,175.62227503295566,12,362
2018-12-29,201.59011016330984,191.69997656857413,14.189056340068635,25.92843382540584,499.9667922619891,165.24633539531112,79.56948963376729,218.08859778540952,196.0163874149708,75.0040762599785,25.527109161671106,31.147286604955386,182.3233701342675,173.26534822979855,12,363
